center,left,right,steering,throttle,brake,speed
IMG\center_2018_01_06_18_56_10_711.jpg,IMG\left_2018_01_06_18_56_10_711.jpg,IMG\right_2018_01_06_18_56_10_711.jpg,0.4113676,1,0,30.18935
IMG\center_2018_01_06_18_56_10_780.jpg,IMG\left_2018_01_06_18_56_10_780.jpg,IMG\right_2018_01_06_18_56_10_780.jpg,0.4145341,1,0,30.18762
IMG\center_2018_01_06_18_56_10_925.jpg,IMG\left_2018_01_06_18_56_10_925.jpg,IMG\right_2018_01_06_18_56_10_925.jpg,0.25,1,0,30.19121
IMG\center_2018_01_06_18_56_10_992.jpg,IMG\left_2018_01_06_18_56_10_992.jpg,IMG\right_2018_01_06_18_56_10_992.jpg,0.4,1,0,30.1834
IMG\center_2018_01_06_18_56_11_064.jpg,IMG\left_2018_01_06_18_56_11_064.jpg,IMG\right_2018_01_06_18_56_11_064.jpg,0.6164398,1,0,30.15672
IMG\center_2018_01_06_18_56_11_141.jpg,IMG\left_2018_01_06_18_56_11_141.jpg,IMG\right_2018_01_06_18_56_11_141.jpg,0.4187939,1,0,30.19049
IMG\center_2018_01_06_18_56_11_216.jpg,IMG\left_2018_01_06_18_56_11_216.jpg,IMG\right_2018_01_06_18_56_11_216.jpg,0.5048881,1,0,30.18088
IMG\center_2018_01_06_18_56_11_292.jpg,IMG\left_2018_01_06_18_56_11_292.jpg,IMG\right_2018_01_06_18_56_11_292.jpg,0.7048881,1,0,30.15184
IMG\center_2018_01_06_18_56_11_366.jpg,IMG\left_2018_01_06_18_56_11_366.jpg,IMG\right_2018_01_06_18_56_11_366.jpg,0.7704119,1,0,30.15567
IMG\center_2018_01_06_18_56_11_434.jpg,IMG\left_2018_01_06_18_56_11_434.jpg,IMG\right_2018_01_06_18_56_11_434.jpg,0.5979119,1,0,30.19129
IMG\center_2018_01_06_18_56_11_509.jpg,IMG\left_2018_01_06_18_56_11_509.jpg,IMG\right_2018_01_06_18_56_11_509.jpg,0.3426906,1,0,30.19499
IMG\center_2018_01_06_18_56_11_646.jpg,IMG\left_2018_01_06_18_56_11_646.jpg,IMG\right_2018_01_06_18_56_11_646.jpg,0.25,1,0,30.19014
IMG\center_2018_01_06_18_56_11_719.jpg,IMG\left_2018_01_06_18_56_11_719.jpg,IMG\right_2018_01_06_18_56_11_719.jpg,0.4,1,0,30.18624
IMG\center_2018_01_06_18_56_11_790.jpg,IMG\left_2018_01_06_18_56_11_790.jpg,IMG\right_2018_01_06_18_56_11_790.jpg,0.6,1,0,30.16291
IMG\center_2018_01_06_18_56_11_859.jpg,IMG\left_2018_01_06_18_56_11_859.jpg,IMG\right_2018_01_06_18_56_11_859.jpg,0.7500001,1,0,30.14094
IMG\center_2018_01_06_18_56_11_928.jpg,IMG\left_2018_01_06_18_56_11_928.jpg,IMG\right_2018_01_06_18_56_11_928.jpg,0.6272255,1,0,30.18205
IMG\center_2018_01_06_18_56_12_001.jpg,IMG\left_2018_01_06_18_56_12_001.jpg,IMG\right_2018_01_06_18_56_12_001.jpg,0.4421464,1,0,30.19605
IMG\center_2018_01_06_18_56_12_077.jpg,IMG\left_2018_01_06_18_56_12_077.jpg,IMG\right_2018_01_06_18_56_12_077.jpg,0.22036594,1,0,30.1857
IMG\center_2018_01_06_18_56_12_154.jpg,IMG\left_2018_01_06_18_56_12_154.jpg,IMG\right_2018_01_06_18_56_12_154.jpg,0.35,1,0,30.19114
IMG\center_2018_01_06_18_56_12_221.jpg,IMG\left_2018_01_06_18_56_12_221.jpg,IMG\right_2018_01_06_18_56_12_221.jpg,0.5,1,0,30.17837
IMG\center_2018_01_06_18_56_12_289.jpg,IMG\left_2018_01_06_18_56_12_289.jpg,IMG\right_2018_01_06_18_56_12_289.jpg,0.4714999,1,0,30.18962
IMG\center_2018_01_06_18_56_12_359.jpg,IMG\left_2018_01_06_18_56_12_359.jpg,IMG\right_2018_01_06_18_56_12_359.jpg,0.3044237,1,0,30.19265
IMG\center_2018_01_06_18_56_12_729.jpg,IMG\left_2018_01_06_18_56_12_729.jpg,IMG\right_2018_01_06_18_56_12_729.jpg,0.3,1,0,30.18892
IMG\center_2018_01_06_18_56_12_802.jpg,IMG\left_2018_01_06_18_56_12_802.jpg,IMG\right_2018_01_06_18_56_12_802.jpg,0.45,1,0,30.17523
IMG\center_2018_01_06_18_56_12_874.jpg,IMG\left_2018_01_06_18_56_12_874.jpg,IMG\right_2018_01_06_18_56_12_874.jpg,0.5442069,1,0,30.16833
IMG\center_2018_01_06_18_56_12_952.jpg,IMG\left_2018_01_06_18_56_12_952.jpg,IMG\right_2018_01_06_18_56_12_952.jpg,0.3104384,1,0,30.19312
IMG\center_2018_01_06_18_56_13_302.jpg,IMG\left_2018_01_06_18_56_13_302.jpg,IMG\right_2018_01_06_18_56_13_302.jpg,0.25,1,0,30.19004
IMG\center_2018_01_06_18_56_13_372.jpg,IMG\left_2018_01_06_18_56_13_372.jpg,IMG\right_2018_01_06_18_56_13_372.jpg,0.45,1,0,30.17512
IMG\center_2018_01_06_18_56_13_441.jpg,IMG\left_2018_01_06_18_56_13_441.jpg,IMG\right_2018_01_06_18_56_13_441.jpg,0.6,1,0,30.15758
IMG\center_2018_01_06_18_56_13_516.jpg,IMG\left_2018_01_06_18_56_13_516.jpg,IMG\right_2018_01_06_18_56_13_516.jpg,0.4347045,1,0,30.18966
IMG\center_2018_01_06_18_56_39_135.jpg,IMG\left_2018_01_06_18_56_39_135.jpg,IMG\right_2018_01_06_18_56_39_135.jpg,0.35,1,0,30.18439
IMG\center_2018_01_06_18_56_39_543.jpg,IMG\left_2018_01_06_18_56_39_543.jpg,IMG\right_2018_01_06_18_56_39_543.jpg,0.25,1,0,30.18964
IMG\center_2018_01_06_18_56_39_615.jpg,IMG\left_2018_01_06_18_56_39_615.jpg,IMG\right_2018_01_06_18_56_39_615.jpg,0.4,1,0,30.18009
IMG\center_2018_01_06_18_56_39_689.jpg,IMG\left_2018_01_06_18_56_39_689.jpg,IMG\right_2018_01_06_18_56_39_689.jpg,0.5882717,1,0,30.15968
IMG\center_2018_01_06_18_56_39_760.jpg,IMG\left_2018_01_06_18_56_39_760.jpg,IMG\right_2018_01_06_18_56_39_760.jpg,0.4215357,1,0,30.18872
IMG\center_2018_01_06_18_56_39_977.jpg,IMG\left_2018_01_06_18_56_39_977.jpg,IMG\right_2018_01_06_18_56_39_977.jpg,0.3,1,0,30.18967
IMG\center_2018_01_06_18_56_40_046.jpg,IMG\left_2018_01_06_18_56_40_046.jpg,IMG\right_2018_01_06_18_56_40_046.jpg,0.500798,1,0,30.17224
IMG\center_2018_01_06_18_56_40_118.jpg,IMG\left_2018_01_06_18_56_40_118.jpg,IMG\right_2018_01_06_18_56_40_118.jpg,0.326657,1,0,30.19073
IMG\center_2018_01_06_18_56_40_193.jpg,IMG\left_2018_01_06_18_56_40_193.jpg,IMG\right_2018_01_06_18_56_40_193.jpg,0.4087008,1,0,30.18607
IMG\center_2018_01_06_18_56_40_264.jpg,IMG\left_2018_01_06_18_56_40_264.jpg,IMG\right_2018_01_06_18_56_40_264.jpg,0.6087009,1,0,30.16333
IMG\center_2018_01_06_18_56_40_339.jpg,IMG\left_2018_01_06_18_56_40_339.jpg,IMG\right_2018_01_06_18_56_40_339.jpg,0.5399657,1,0,30.18257
IMG\center_2018_01_06_18_56_40_413.jpg,IMG\left_2018_01_06_18_56_40_413.jpg,IMG\right_2018_01_06_18_56_40_413.jpg,0.3183175,1,0,30.19253
IMG\center_2018_01_06_18_56_40_831.jpg,IMG\left_2018_01_06_18_56_40_831.jpg,IMG\right_2018_01_06_18_56_40_831.jpg,0.4,1,0,30.17991
IMG\center_2018_01_06_18_56_40_905.jpg,IMG\left_2018_01_06_18_56_40_905.jpg,IMG\right_2018_01_06_18_56_40_905.jpg,0.6,1,0,30.15835
IMG\center_2018_01_06_18_56_40_972.jpg,IMG\left_2018_01_06_18_56_40_972.jpg,IMG\right_2018_01_06_18_56_40_972.jpg,0.7500001,1,0,30.139
IMG\center_2018_01_06_18_56_41_040.jpg,IMG\left_2018_01_06_18_56_41_040.jpg,IMG\right_2018_01_06_18_56_41_040.jpg,0.8699337,1,0,30.1263
IMG\center_2018_01_06_18_56_41_112.jpg,IMG\left_2018_01_06_18_56_41_112.jpg,IMG\right_2018_01_06_18_56_41_112.jpg,0.6504916,1,0,30.18796
IMG\center_2018_01_06_18_56_41_185.jpg,IMG\left_2018_01_06_18_56_41_185.jpg,IMG\right_2018_01_06_18_56_41_185.jpg,0.4065163,1,0,30.19704
IMG\center_2018_01_06_18_56_41_546.jpg,IMG\left_2018_01_06_18_56_41_546.jpg,IMG\right_2018_01_06_18_56_41_546.jpg,0.4,1,0,30.18206
IMG\center_2018_01_06_18_56_41_615.jpg,IMG\left_2018_01_06_18_56_41_615.jpg,IMG\right_2018_01_06_18_56_41_615.jpg,0.55,1,0,30.16477
IMG\center_2018_01_06_18_56_41_683.jpg,IMG\left_2018_01_06_18_56_41_683.jpg,IMG\right_2018_01_06_18_56_41_683.jpg,0.6510199,1,0,30.16002
IMG\center_2018_01_06_18_56_41_751.jpg,IMG\left_2018_01_06_18_56_41_751.jpg,IMG\right_2018_01_06_18_56_41_751.jpg,0.4494067,1,0,30.19209
IMG\center_2018_01_06_18_56_41_821.jpg,IMG\left_2018_01_06_18_56_41_821.jpg,IMG\right_2018_01_06_18_56_41_821.jpg,0.27011304,1,0,30.1918
IMG\center_2018_01_06_18_56_41_965.jpg,IMG\left_2018_01_06_18_56_41_965.jpg,IMG\right_2018_01_06_18_56_41_965.jpg,0.3,1,0,30.19044
IMG\center_2018_01_06_18_56_42_039.jpg,IMG\left_2018_01_06_18_56_42_039.jpg,IMG\right_2018_01_06_18_56_42_039.jpg,0.45,1,0,30.1788
IMG\center_2018_01_06_18_56_42_109.jpg,IMG\left_2018_01_06_18_56_42_109.jpg,IMG\right_2018_01_06_18_56_42_109.jpg,0.65,1,0,30.15453
IMG\center_2018_01_06_18_56_42_176.jpg,IMG\left_2018_01_06_18_56_42_176.jpg,IMG\right_2018_01_06_18_56_42_176.jpg,0.6160272,1,0,30.17334
IMG\center_2018_01_06_18_56_42_250.jpg,IMG\left_2018_01_06_18_56_42_250.jpg,IMG\right_2018_01_06_18_56_42_250.jpg,0.3545094,1,0,30.19356
IMG\center_2018_01_06_18_56_42_466.jpg,IMG\left_2018_01_06_18_56_42_466.jpg,IMG\right_2018_01_06_18_56_42_466.jpg,0.3,1,0,30.18983
IMG\center_2018_01_06_18_56_42_537.jpg,IMG\left_2018_01_06_18_56_42_537.jpg,IMG\right_2018_01_06_18_56_42_537.jpg,0.45,1,0,30.17824
IMG\center_2018_01_06_18_56_42_617.jpg,IMG\left_2018_01_06_18_56_42_617.jpg,IMG\right_2018_01_06_18_56_42_617.jpg,0.65,1,0,30.15397
IMG\center_2018_01_06_18_56_42_688.jpg,IMG\left_2018_01_06_18_56_42_688.jpg,IMG\right_2018_01_06_18_56_42_688.jpg,0.5298281,1,0,30.18696
IMG\center_2018_01_06_18_56_42_758.jpg,IMG\left_2018_01_06_18_56_42_758.jpg,IMG\right_2018_01_06_18_56_42_758.jpg,0.3658724,1,0,30.19347
IMG\center_2018_01_06_18_56_43_129.jpg,IMG\left_2018_01_06_18_56_43_129.jpg,IMG\right_2018_01_06_18_56_43_129.jpg,0.3,1,0,30.18819
IMG\center_2018_01_06_18_56_43_208.jpg,IMG\left_2018_01_06_18_56_43_208.jpg,IMG\right_2018_01_06_18_56_43_208.jpg,0.4752824,1,0,30.17306
IMG\center_2018_01_06_18_56_43_283.jpg,IMG\left_2018_01_06_18_56_43_283.jpg,IMG\right_2018_01_06_18_56_43_283.jpg,0.25090939,1,0,30.19104
IMG/center_2016_12_01_13_30_48_287.jpg,IMG/left_2016_12_01_13_30_48_287.jpg,IMG/right_2016_12_01_13_30_48_287.jpg,0,0,0,22.14829
IMG/center_2016_12_01_13_30_48_404.jpg,IMG/left_2016_12_01_13_30_48_404.jpg,IMG/right_2016_12_01_13_30_48_404.jpg,0,0,0,21.87963
IMG/center_2016_12_01_13_31_12_937.jpg,IMG/left_2016_12_01_13_31_12_937.jpg,IMG/right_2016_12_01_13_31_12_937.jpg,0,0,0,1.453011
IMG/center_2016_12_01_13_31_13_037.jpg,IMG/left_2016_12_01_13_31_13_037.jpg,IMG/right_2016_12_01_13_31_13_037.jpg,0,0,0,1.438419
IMG/center_2016_12_01_13_31_13_177.jpg,IMG/left_2016_12_01_13_31_13_177.jpg,IMG/right_2016_12_01_13_31_13_177.jpg,0,0,0,1.418236
IMG/center_2016_12_01_13_31_13_279.jpg,IMG/left_2016_12_01_13_31_13_279.jpg,IMG/right_2016_12_01_13_31_13_279.jpg,0,0,0,1.403993
IMG/center_2016_12_01_13_31_13_381.jpg,IMG/left_2016_12_01_13_31_13_381.jpg,IMG/right_2016_12_01_13_31_13_381.jpg,0,0,0,1.389892
IMG/center_2016_12_01_13_31_13_482.jpg,IMG/left_2016_12_01_13_31_13_482.jpg,IMG/right_2016_12_01_13_31_13_482.jpg,0,0,0,1.375934
IMG/center_2016_12_01_13_31_13_584.jpg,IMG/left_2016_12_01_13_31_13_584.jpg,IMG/right_2016_12_01_13_31_13_584.jpg,0,0,0,1.362115
IMG/center_2016_12_01_13_31_13_686.jpg,IMG/left_2016_12_01_13_31_13_686.jpg,IMG/right_2016_12_01_13_31_13_686.jpg,0,0,0,1.348435
IMG/center_2016_12_01_13_31_13_786.jpg,IMG/left_2016_12_01_13_31_13_786.jpg,IMG/right_2016_12_01_13_31_13_786.jpg,0,0,0,1.334892
IMG/center_2016_12_01_13_31_13_890.jpg,IMG/left_2016_12_01_13_31_13_890.jpg,IMG/right_2016_12_01_13_31_13_890.jpg,0,0,0,1.31882
IMG/center_2016_12_01_13_31_13_991.jpg,IMG/left_2016_12_01_13_31_13_991.jpg,IMG/right_2016_12_01_13_31_13_991.jpg,0,0,0,1.305575
IMG/center_2016_12_01_13_31_14_092.jpg,IMG/left_2016_12_01_13_31_14_092.jpg,IMG/right_2016_12_01_13_31_14_092.jpg,0,0,0,1.292579
IMG/center_2016_12_01_13_31_14_194.jpg,IMG/left_2016_12_01_13_31_14_194.jpg,IMG/right_2016_12_01_13_31_14_194.jpg,0,0,0,1.279884
IMG/center_2016_12_01_13_31_14_295.jpg,IMG/left_2016_12_01_13_31_14_295.jpg,IMG/right_2016_12_01_13_31_14_295.jpg,0,0,0,1.267316
IMG/center_2016_12_01_13_31_14_398.jpg,IMG/left_2016_12_01_13_31_14_398.jpg,IMG/right_2016_12_01_13_31_14_398.jpg,0,0,0,1.254873
IMG/center_2016_12_01_13_31_14_500.jpg,IMG/left_2016_12_01_13_31_14_500.jpg,IMG/right_2016_12_01_13_31_14_500.jpg,0,0,0,1.242555
IMG/center_2016_12_01_13_31_14_602.jpg,IMG/left_2016_12_01_13_31_14_602.jpg,IMG/right_2016_12_01_13_31_14_602.jpg,0,0,0,1.230361
IMG/center_2016_12_01_13_31_14_702.jpg,IMG/left_2016_12_01_13_31_14_702.jpg,IMG/right_2016_12_01_13_31_14_702.jpg,0,0,0,1.218291
IMG/center_2016_12_01_13_31_14_803.jpg,IMG/left_2016_12_01_13_31_14_803.jpg,IMG/right_2016_12_01_13_31_14_803.jpg,0,0,0,1.206346
IMG/center_2016_12_01_13_31_14_904.jpg,IMG/left_2016_12_01_13_31_14_904.jpg,IMG/right_2016_12_01_13_31_14_904.jpg,0,0,0,1.194345
IMG/center_2016_12_01_13_31_15_005.jpg,IMG/left_2016_12_01_13_31_15_005.jpg,IMG/right_2016_12_01_13_31_15_005.jpg,0,0,0,1.182352
IMG/center_2016_12_01_13_31_15_106.jpg,IMG/left_2016_12_01_13_31_15_106.jpg,IMG/right_2016_12_01_13_31_15_106.jpg,0,0,0,1.170474
IMG/center_2016_12_01_13_31_15_208.jpg,IMG/left_2016_12_01_13_31_15_208.jpg,IMG/right_2016_12_01_13_31_15_208.jpg,0,0,0,1.156378
IMG/center_2016_12_01_13_31_15_308.jpg,IMG/left_2016_12_01_13_31_15_308.jpg,IMG/right_2016_12_01_13_31_15_308.jpg,0,0,0,1.144761
IMG/center_2016_12_01_13_31_15_411.jpg,IMG/left_2016_12_01_13_31_15_411.jpg,IMG/right_2016_12_01_13_31_15_411.jpg,0,0,0,1.13326
IMG/center_2016_12_01_13_31_15_513.jpg,IMG/left_2016_12_01_13_31_15_513.jpg,IMG/right_2016_12_01_13_31_15_513.jpg,0,0,0,1.121875
IMG/center_2016_12_01_13_32_35_588.jpg,IMG/left_2016_12_01_13_32_35_588.jpg,IMG/right_2016_12_01_13_32_35_588.jpg,0,0,0,1.087376
IMG/center_2016_12_01_13_32_39_212.jpg,IMG/left_2016_12_01_13_32_39_212.jpg,IMG/right_2016_12_01_13_32_39_212.jpg,0,0,0,0.7550651
IMG/center_2016_12_01_13_32_40_171.jpg,IMG/left_2016_12_01_13_32_40_171.jpg,IMG/right_2016_12_01_13_32_40_171.jpg,0,0,0,0.685472
IMG/center_2016_12_01_13_32_41_438.jpg,IMG/left_2016_12_01_13_32_41_438.jpg,IMG/right_2016_12_01_13_32_41_438.jpg,0,0,0,0.6037826
IMG/center_2016_12_01_13_32_41_538.jpg,IMG/left_2016_12_01_13_32_41_538.jpg,IMG/right_2016_12_01_13_32_41_538.jpg,0,0,0,0.597733
IMG/center_2016_12_01_13_32_41_640.jpg,IMG/left_2016_12_01_13_32_41_640.jpg,IMG/right_2016_12_01_13_32_41_640.jpg,0,0,0,0.5917443
IMG/center_2016_12_01_13_32_41_740.jpg,IMG/left_2016_12_01_13_32_41_740.jpg,IMG/right_2016_12_01_13_32_41_740.jpg,0,0,0,0.5858157
IMG/center_2016_12_01_13_32_41_841.jpg,IMG/left_2016_12_01_13_32_41_841.jpg,IMG/right_2016_12_01_13_32_41_841.jpg,0,0,0,0.5799465
IMG/center_2016_12_01_13_32_41_943.jpg,IMG/left_2016_12_01_13_32_41_943.jpg,IMG/right_2016_12_01_13_32_41_943.jpg,0,0,0,0.5741369
IMG/center_2016_12_01_13_32_42_043.jpg,IMG/left_2016_12_01_13_32_42_043.jpg,IMG/right_2016_12_01_13_32_42_043.jpg,0,0,0,0.5683888
IMG/center_2016_12_01_13_32_42_143.jpg,IMG/left_2016_12_01_13_32_42_143.jpg,IMG/right_2016_12_01_13_32_42_143.jpg,0,0,0,0.5626981
IMG/center_2016_12_01_13_32_42_245.jpg,IMG/left_2016_12_01_13_32_42_245.jpg,IMG/right_2016_12_01_13_32_42_245.jpg,0,0,0,0.5570646
IMG/center_2016_12_01_13_32_42_346.jpg,IMG/left_2016_12_01_13_32_42_346.jpg,IMG/right_2016_12_01_13_32_42_346.jpg,0,0,0,0.5514876
IMG/center_2016_12_01_13_32_42_446.jpg,IMG/left_2016_12_01_13_32_42_446.jpg,IMG/right_2016_12_01_13_32_42_446.jpg,0,0,0,0.5459665
IMG/center_2016_12_01_13_32_42_548.jpg,IMG/left_2016_12_01_13_32_42_548.jpg,IMG/right_2016_12_01_13_32_42_548.jpg,0,0,0,0.5394107
IMG/center_2016_12_01_13_32_42_648.jpg,IMG/left_2016_12_01_13_32_42_648.jpg,IMG/right_2016_12_01_13_32_42_648.jpg,0,0,0,0.5340073
IMG/center_2016_12_01_13_32_42_749.jpg,IMG/left_2016_12_01_13_32_42_749.jpg,IMG/right_2016_12_01_13_32_42_749.jpg,0,0,0,0.5285226
IMG/center_2016_12_01_13_32_42_851.jpg,IMG/left_2016_12_01_13_32_42_851.jpg,IMG/right_2016_12_01_13_32_42_851.jpg,0,0,0,0.5231478
IMG/center_2016_12_01_13_32_42_952.jpg,IMG/left_2016_12_01_13_32_42_952.jpg,IMG/right_2016_12_01_13_32_42_952.jpg,0,0,0,0.5179049
IMG/center_2016_12_01_13_32_43_053.jpg,IMG/left_2016_12_01_13_32_43_053.jpg,IMG/right_2016_12_01_13_32_43_053.jpg,0,0,0,0.5127146
IMG/center_2016_12_01_13_32_43_154.jpg,IMG/left_2016_12_01_13_32_43_154.jpg,IMG/right_2016_12_01_13_32_43_154.jpg,0,0,0,0.5075763
IMG/center_2016_12_01_13_32_43_256.jpg,IMG/left_2016_12_01_13_32_43_256.jpg,IMG/right_2016_12_01_13_32_43_256.jpg,0,0,0,0.5024896
IMG/center_2016_12_01_13_32_43_357.jpg,IMG/left_2016_12_01_13_32_43_357.jpg,IMG/right_2016_12_01_13_32_43_357.jpg,0,0.735778,0,0.9536688
IMG/center_2016_12_01_13_32_43_457.jpg,IMG/left_2016_12_01_13_32_43_457.jpg,IMG/right_2016_12_01_13_32_43_457.jpg,0.0617599,0.9855326,0,2.124567
IMG/center_2016_12_01_13_32_43_558.jpg,IMG/left_2016_12_01_13_32_43_558.jpg,IMG/right_2016_12_01_13_32_43_558.jpg,0.05219137,0.9855326,0,3.286475
IMG/center_2016_12_01_13_32_43_659.jpg,IMG/left_2016_12_01_13_32_43_659.jpg,IMG/right_2016_12_01_13_32_43_659.jpg,0.05219137,0.9855326,0,4.440864
IMG/center_2016_12_01_13_32_43_761.jpg,IMG/left_2016_12_01_13_32_43_761.jpg,IMG/right_2016_12_01_13_32_43_761.jpg,0.3679529,0.9855326,0,5.565724
IMG/center_2016_12_01_13_32_43_862.jpg,IMG/left_2016_12_01_13_32_43_862.jpg,IMG/right_2016_12_01_13_32_43_862.jpg,0.5784606,0.9855326,0,6.626935
IMG/center_2016_12_01_13_32_43_963.jpg,IMG/left_2016_12_01_13_32_43_963.jpg,IMG/right_2016_12_01_13_32_43_963.jpg,0.5784606,0.9855326,0,7.730138
IMG/center_2016_12_01_13_32_44_064.jpg,IMG/left_2016_12_01_13_32_44_064.jpg,IMG/right_2016_12_01_13_32_44_064.jpg,0.1670138,0.9855326,0,8.83677
IMG/center_2016_12_01_13_32_44_165.jpg,IMG/left_2016_12_01_13_32_44_165.jpg,IMG/right_2016_12_01_13_32_44_165.jpg,0,0.9855326,0,9.903404
IMG/center_2016_12_01_13_32_44_266.jpg,IMG/left_2016_12_01_13_32_44_266.jpg,IMG/right_2016_12_01_13_32_44_266.jpg,0,0.9855326,0,10.99288
IMG/center_2016_12_01_13_32_44_368.jpg,IMG/left_2016_12_01_13_32_44_368.jpg,IMG/right_2016_12_01_13_32_44_368.jpg,0,0.9855326,0,12.31618
IMG/center_2016_12_01_13_32_44_468.jpg,IMG/left_2016_12_01_13_32_44_468.jpg,IMG/right_2016_12_01_13_32_44_468.jpg,0,0.9855326,0,13.35268
IMG/center_2016_12_01_13_32_44_569.jpg,IMG/left_2016_12_01_13_32_44_569.jpg,IMG/right_2016_12_01_13_32_44_569.jpg,0,0.9855326,0,14.41762
IMG/center_2016_12_01_13_32_44_671.jpg,IMG/left_2016_12_01_13_32_44_671.jpg,IMG/right_2016_12_01_13_32_44_671.jpg,0,0.9855326,0,15.42111
IMG/center_2016_12_01_13_32_44_772.jpg,IMG/left_2016_12_01_13_32_44_772.jpg,IMG/right_2016_12_01_13_32_44_772.jpg,0,0.9855326,0,16.51585
IMG/center_2016_12_01_13_32_44_873.jpg,IMG/left_2016_12_01_13_32_44_873.jpg,IMG/right_2016_12_01_13_32_44_873.jpg,0,0.9855326,0,17.50468
IMG/center_2016_12_01_13_32_44_974.jpg,IMG/left_2016_12_01_13_32_44_974.jpg,IMG/right_2016_12_01_13_32_44_974.jpg,0,0.9855326,0,18.54293
IMG/center_2016_12_01_13_32_45_074.jpg,IMG/left_2016_12_01_13_32_45_074.jpg,IMG/right_2016_12_01_13_32_45_074.jpg,0,0.9855326,0,19.54433
IMG/center_2016_12_01_13_32_45_174.jpg,IMG/left_2016_12_01_13_32_45_174.jpg,IMG/right_2016_12_01_13_32_45_174.jpg,0,0.9855326,0,20.54383
IMG/center_2016_12_01_13_32_45_275.jpg,IMG/left_2016_12_01_13_32_45_275.jpg,IMG/right_2016_12_01_13_32_45_275.jpg,0.08089697,0.9855326,0,21.52514
IMG/center_2016_12_01_13_32_45_377.jpg,IMG/left_2016_12_01_13_32_45_377.jpg,IMG/right_2016_12_01_13_32_45_377.jpg,0.0904655,0.9855326,0,22.49719
IMG/center_2016_12_01_13_32_45_477.jpg,IMG/left_2016_12_01_13_32_45_477.jpg,IMG/right_2016_12_01_13_32_45_477.jpg,0.0904655,0.9855326,0,23.45835
IMG/center_2016_12_01_13_32_45_578.jpg,IMG/left_2016_12_01_13_32_45_578.jpg,IMG/right_2016_12_01_13_32_45_578.jpg,0.1574452,0.9855326,0,24.40969
IMG/center_2016_12_01_13_32_45_679.jpg,IMG/left_2016_12_01_13_32_45_679.jpg,IMG/right_2016_12_01_13_32_45_679.jpg,0.1765823,0.9855326,0,25.34023
IMG/center_2016_12_01_13_32_45_780.jpg,IMG/left_2016_12_01_13_32_45_780.jpg,IMG/right_2016_12_01_13_32_45_780.jpg,0.1765823,0.9855326,0,26.26871
IMG/center_2016_12_01_13_32_45_881.jpg,IMG/left_2016_12_01_13_32_45_881.jpg,IMG/right_2016_12_01_13_32_45_881.jpg,0,0.9855326,0,27.19565
IMG/center_2016_12_01_13_32_45_982.jpg,IMG/left_2016_12_01_13_32_45_982.jpg,IMG/right_2016_12_01_13_32_45_982.jpg,0,0.9855326,0,28.11004
IMG/center_2016_12_01_13_32_46_084.jpg,IMG/left_2016_12_01_13_32_46_084.jpg,IMG/right_2016_12_01_13_32_46_084.jpg,0,0.9855326,0,29.01799
IMG/center_2016_12_01_13_32_46_185.jpg,IMG/left_2016_12_01_13_32_46_185.jpg,IMG/right_2016_12_01_13_32_46_185.jpg,-0.0787459,0.9855326,0,29.91009
IMG/center_2016_12_01_13_32_46_285.jpg,IMG/left_2016_12_01_13_32_46_285.jpg,IMG/right_2016_12_01_13_32_46_285.jpg,-0.0787459,0.9855326,0,30.18595
IMG/center_2016_12_01_13_32_46_385.jpg,IMG/left_2016_12_01_13_32_46_385.jpg,IMG/right_2016_12_01_13_32_46_385.jpg,-0.0787459,0.9855326,0,30.18617
IMG/center_2016_12_01_13_32_46_486.jpg,IMG/left_2016_12_01_13_32_46_486.jpg,IMG/right_2016_12_01_13_32_46_486.jpg,-0.0787459,0.9855326,0,30.18633
IMG/center_2016_12_01_13_32_46_587.jpg,IMG/left_2016_12_01_13_32_46_587.jpg,IMG/right_2016_12_01_13_32_46_587.jpg,0,0.9855326,0,30.18642
IMG/center_2016_12_01_13_32_46_689.jpg,IMG/left_2016_12_01_13_32_46_689.jpg,IMG/right_2016_12_01_13_32_46_689.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_32_46_789.jpg,IMG/left_2016_12_01_13_32_46_789.jpg,IMG/right_2016_12_01_13_32_46_789.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_32_46_890.jpg,IMG/left_2016_12_01_13_32_46_890.jpg,IMG/right_2016_12_01_13_32_46_890.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_32_46_991.jpg,IMG/left_2016_12_01_13_32_46_991.jpg,IMG/right_2016_12_01_13_32_46_991.jpg,0.05219137,0.9855326,0,30.18593
IMG/center_2016_12_01_13_32_47_091.jpg,IMG/left_2016_12_01_13_32_47_091.jpg,IMG/right_2016_12_01_13_32_47_091.jpg,0.05219137,0.9855326,0,30.18629
IMG/center_2016_12_01_13_32_47_192.jpg,IMG/left_2016_12_01_13_32_47_192.jpg,IMG/right_2016_12_01_13_32_47_192.jpg,0.0904655,0.9855326,0,30.08726
IMG/center_2016_12_01_13_32_47_293.jpg,IMG/left_2016_12_01_13_32_47_293.jpg,IMG/right_2016_12_01_13_32_47_293.jpg,0.38709,0.9855326,0,30.18586
